LessonNum	QuestionNum	Question	Answer1	Answer2	Answer3	Answer4	Answer5	Answer6	Correct	CB	CDT	MB	MDT
330	5	The felt was warmed to make it	stiff	hard	soft				3	1	2002-11-06 08:36:38	1	2003-02-26 13:38:15
331	1	The word calculi means	pebbles	solve	math				1	1	2002-11-06 08:36:38	1	2003-02-21 22:33:05
331	2	From the word calculi we get a word that means	school	pebble	solve				3	1	2002-11-06 08:36:38	1	2003-02-21 22:33:05
331	3	Most schools in Rome were held in	large rooms	small rooms	the open air				3	1	2002-11-06 08:36:38	1	2003-02-21 22:33:05
331	4	In the rooms young boys sat on	benches	chairs	the floor				3	1	2002-11-06 08:36:38	1	2003-02-21 22:33:05
331	5	The &quot;high school&quot; boys sat on	tables	benches	the floor				2	1	2002-11-06 08:36:38	1	2003-02-21 22:33:05
332	1	In 1883 the man in the story opened a	salt store	candy store	saltwater store				2	1	2002-11-06 08:36:38	1	2003-02-21 22:34:40
332	2	One day there came into the store a	little rain	big river	huge wave				3	1	2002-11-06 08:36:38	1	2003-02-21 22:34:40
332	3	The man was left with	wet taffy	no store	no candy				1	1	2002-11-06 08:36:38	1	2003-02-21 22:34:40
332	4	The man said that salt water was good for	people	taffy	all candy				2	1	2002-11-06 08:36:38	1	2003-02-21 22:34:40
332	5	Since that time, people	haven't liked salty candy	have eaten saltwater taffy	haven't eaten taffy				2	1	2002-11-06 08:36:38	1	2003-02-21 22:34:40
333	1	The story says that most of the men who set out for the North Pole	died or turned back	built homes there	did not stay there long				1	1	2002-11-06 08:36:38	1	2003-02-21 22:36:32
333	2	The first man to reach the North Pole was from	Norway	America	the South Pole				2	1	2002-11-06 08:36:38	1	2003-02-21 22:36:32
333	3	Peary reached the North Pole in	1900	1909	1911				2	1	2002-11-06 08:36:38	1	2003-02-21 22:36:32
333	4	Amundsen did not go to the North Pole because he	heard that Peary had reached it	got lost	thought he couldn't make it				1	1	2002-11-06 08:36:38	1	2003-02-21 22:36:32
333	5	Amundsen was the first man to	turn away from the North Pole	reach the South Pole	reach Norway				2	1	2002-11-06 08:36:38	1	2003-02-21 22:36:32
334	1	Texas belonged to Spain for about	twenty years	a hundred years	three hundred years				3	1	2002-11-06 08:36:38	1	2003-02-21 22:37:41
334	2	The story says that the Spaniards	mapped most of Florida	mapped most of Texas	fought the Indians in Texas				2	1	2002-11-06 08:36:38	1	2003-02-21 22:37:41
334	3	The Spaniards wrote descriptions of the land's	plants and animals	great cities	horses and sheep				1	1	2002-11-06 08:36:38	1	2003-02-21 22:37:41
334	4	The Spaniards brought Texas its first	Indian	goat	rabbit				2	1	2002-11-06 08:36:38	1	2003-02-21 22:37:41
334	5	Now the names of most rivers and many towns in Texas axe	Spanish	Chinese	French				1	1	2002-11-06 08:36:38	1	2003-02-21 22:37:41
335	1	The picnic area was messed up by a	man having a picnic	mother bear	baby bear				3	1	2002-11-06 08:36:38	1	2003-02-21 22:39:27
335	2	The litterbug was found by a	cub	man	bear's mother				2	1	2002-11-06 08:36:38	1	2003-02-21 22:39:27
335	3	The litterbug was looking for	a trash basket	food	papers				2	1	2002-11-06 08:36:38	1	2003-02-21 22:39:27
335	4	The cub left because it was	afraid	full	hungry				1	1	2002-11-06 08:36:38	1	2003-02-21 22:39:27
335	5	The man let the cub go because he was	afraid its mother might be watching	too busy to stop long	glad to meet a litterbug				1	1	2002-11-06 08:36:38	1	2003-02-21 22:39:27
336	1	Two nesting materials not named are	grass and leaves	twigs and pebbles	mud and straw				3	1	2002-11-06 08:36:38	1	2002-11-13 16:51:08
336	2	A detail explaining the name of the tailorbird is that it	sews leaves together	measures its nest carefully	Neither A nor B				1	1	2002-11-06 08:36:38	1	2002-11-13 16:51:46
336	3	Starlings were helped by the townspeople of	India	Ingham	Africa				2	1	2002-11-06 08:36:38	1	2002-11-13 16:52:35
336	4	The rope supplied by the townspeople was in	foot-long pieces	long, solid pieces	short, frayed pieces				3	1	2002-11-06 08:36:38	1	2002-11-13 16:53:01
336	5	The starlings gathered the rope because 	they could easily find it 	they wished to please the people 	there were no other materials handy				1	1	2002-11-06 08:36:38	1	2002-11-13 16:53:31
336	6	The person who suggested the plan must have thought about	materials the birds would want	the likely result	Both A and B				3	1	2002-11-06 08:36:38	1	2002-11-13 16:54:09
337	1	The crab in this story is	mouse-hunting	house-hunting	building its shell				2	1	2002-11-06 08:36:38	1	2002-11-13 16:56:17
337	2	It is called a &quot;peaceful creature&quot; because it	drives other animals away	likes to live alone	does not fight to get a shell				3	1	2002-11-06 08:36:38	1	2002-11-13 16:56:54
337	3	The crab often chooses the shell left by	a clam	an oyster	a snail				3	1	2002-11-06 08:36:38	1	2002-11-13 16:57:25
337	4	The crab uses its claws to	turn the shell over	back into the shell	clean inside the shell				1	1	2002-11-06 08:36:39	1	2002-11-13 16:57:50
337	5	To check for a proper fit, the crab	turns the shell over	backs into the shell	puts its claws inside the shell				2	1	2002-11-06 08:36:39	1	2002-11-13 16:58:16
337	6	On its next move, the crab will be looking for a	larger shell	smaller shell	shell of the same size				1	1	2002-11-06 08:36:39	1	2002-11-13 16:58:40
338	1	The mongoose can be found in	Africa	Australia	Alabama				1	1	2002-11-06 08:36:39	1	2002-11-13 17:05:30
338	2	A mongoose makes a good pet because it is	small and fierce	easily tamed	found in India				2	1	2002-11-06 08:36:39	1	2002-11-13 17:06:30
338	3	The mongoose is useful because it	eats snakes	kills rats	Both A and B				3	1	2002-11-06 08:36:39	1	2002-11-13 17:06:55
338	4	Which happens last?	The snake strikes.	The snake gets angry.	The mongoose bites the snake.				3	1	2002-11-06 08:36:39	1	2002-11-13 17:07:25
338	5	The mongoose is	quick	slow	lazy				1	1	2002-11-06 08:36:39	1	2002-11-13 17:07:56
338	6	People like the mongoose because it	eats insects	kills harmful creatures	Both A and B				2	1	2002-11-06 08:36:39	1	2002-11-13 17:08:30
339	1	This story happened on	Christmas Day	New Year's Day	a girl's birthday				3	1	2002-11-06 08:36:39	1	2002-11-13 17:11:09
339	2	The writer did not tell us the	people's names.	girl's feelings	number of nuts the girl received				1	1	2002-11-06 08:36:39	1	2002-11-13 17:11:42
339	3	The girl gave the nuts away because	her mother needed them	she did not value them	they weren't ripe				2	1	2002-11-06 08:36:39	1	2002-11-13 17:12:24
339	4	The girl felt foolish when	the gift arrived	the boy arrived	she heard about the ring				3	1	2002-11-06 08:36:39	1	2002-11-13 17:15:36
339	5	The ring was hard to find because the nuts	all looked the same	had all been eaten 	could not be cracked				1	1	2002-11-06 08:36:39	1	2002-11-13 17:16:15
339	6	Which happened first?	The girl put the ring on.	The mother took the nuts.	The boy put the ring in the nut.				3	1	2002-11-06 08:36:39	1	2002-11-13 17:16:34
340	1	Young people might get frostbite if they are	warm	tired	Both A and B				2	1	2002-11-06 08:36:39	1	2002-11-13 17:18:22
340	2	A sign of frostbite is a	yellow skin	white skin	Either A or B				3	1	2002-11-06 08:36:39	1	2002-11-13 17:18:48
340	3	People with frostbite often have no feeling of	pain	tiredness	numbness				1	1	2002-11-06 08:36:39	1	2002-11-13 17:19:14
340	4	The last paragraph tells	what frostbite does 	where frostbite starts	how to treat frostbite				3	1	2002-11-06 08:36:39	1	2002-11-13 17:19:49
340	5	After being warmed, frostbitten toes should be	moved 	washed 	cooled				1	1	2002-11-06 08:36:39	1	2002-11-13 17:21:31
340	6	Parts blistered by frostbite should not be	wrapped in blankets	rubbed	placed in warm water				2	1	2002-11-06 08:36:39	1	2002-11-13 17:22:01
341	1	This story is about New Year's Eve in	Italy and Spain	Japan	Both A and B				3	1	2002-11-06 08:36:39	1	2002-11-13 20:15:35
341	2	The writer thinks New Year's Eve in Rome is 
	dull	noisy	tidy				2	1	2002-11-06 08:36:39	1	2002-11-13 20:16:01
341	3	The number of grapes that must be taken from each bag is	one	twelve	fourteen				2	1	2002-11-06 08:36:39	1	2002-11-13 20:16:30
341	4	People in both Spain and Japan bring in the new year by	throwing things away	eating a special food	climbing a mountain				2	1	2002-11-06 08:36:39	1	2002-11-13 20:17:02
341	5	People climb Mount Fuji to
	look at the stars	search for New Year's flowers 	see the sun come up				3	1	2002-11-06 08:36:39	1	2002-11-13 20:17:31
341	6	The people who hope to gain long life from their New Year's food are the	Japanese	Spanish	Italians				1	1	2002-11-06 08:36:39	1	2002-11-13 20:17:59
342	1	Edelweiss is the national flower 	Austria	the Alps	Switzerland				3	1	2002-11-06 08:36:40	1	2002-11-13 20:24:55
342	2	The flowers are	white	star-shaped 	Both A and B				3	1	2002-11-06 08:36:40	1	2002-11-13 20:25:28
342	3	The plants are found in	snowdrifts	rock crevices	Both A and B				2	1	2002-11-06 08:36:40	1	2002-11-13 20:26:02
342	4	Edelweiss is hard to pick because it	has tough stems	grows in high, steep places	is protected by Swiss law				2	1	2002-11-06 08:36:40	1	2002-11-13 20:26:38
342	5	Edelweiss given to a girl stands for	love	beauty	truth				1	1	2002-11-06 08:36:40	1	2002-11-13 20:27:06
342	6	Edelweiss worn on a hat stands for	faith	peace	bravery				3	1	2002-11-06 08:36:40	1	2002-11-13 20:27:40
343	1	Vitamin D is important for	healthy bones	strong teeth	Both A and B				3	1	2002-11-06 08:36:40	1	2003-02-22 10:40:30
343	2	Vitamin D is called the sunshine vitamin because it	can be formed by sunlight	throws off rays like the sun	is orange in color				1	1	2002-11-06 08:36:40	1	2003-02-22 10:40:30
343	3	Because adults have reached full growth, they probably	need as much vitamin D as children	need less vitamin D than children	need more vitamin D than children				2	1	2002-11-06 08:36:40	1	2003-02-22 10:40:30
343	4	One good way to get vitamin D is to	sleep with your windows open	play in the sunshine	eat plenty of fresh vegetables				2	1	2002-11-06 08:36:40	1	2003-02-22 10:40:30
343	5	An increase of rickets in England was once caused by	windows	a tax	fog				2	1	2002-11-06 08:36:40	1	2003-02-22 10:40:30
343	6	Rickets is now called the	English disease	French disease	The article does not say.				1	1	2002-11-06 08:36:40	1	2004-07-30 13:02:36
344	1	Which did the boys do last?	They made a strange creature.	They went to see Darwin.	They thought of a trick.				2	1	2002-11-06 08:36:40	1	2003-02-22 10:50:27
344	2	To make their strange creature, the boys used	glue	insect parts	Both A and B				3	1	2002-11-06 08:36:40	1	2003-02-22 10:50:27
344	3	The creature had	butterfly wings	a grasshopper's head	Both A and B				1	1	2002-11-06 08:36:40	1	2003-02-22 10:50:27
344	4	The boys wanted Darwin to think the insect was one they had	made	found	bought				2	1	2002-11-06 08:36:40	1	2003-02-22 10:50:27
344	5	Darwin's question made the boys think	they had fooled him	the insect was real	he was angry with them				1	1	2002-11-06 08:36:40	1	2003-02-22 10:50:27
344	6	The last paragraph shows that Darwin	was too clever for the boys' trick	had seen the insect before	liked the sound the insect made				1	1	2002-11-06 08:36:40	1	2003-02-22 10:50:27
345	1	This article is about things that are	remade for the same use	used again in a different way	Both A and B				3	1	2002-11-06 08:36:40	1	2003-02-22 10:57:14
345	2	They are said to be	bicycled	recycled	researched				2	1	2002-11-06 08:36:40	1	2003-02-22 10:57:14
345	3	The writer's first example of this treatment is about	bottles	cars	newspapers				3	1	2002-11-06 08:36:40	1	2003-02-26 13:38:53
345	4	The examples of new uses for bottle waste number	two	three	four				1	1	2002-11-06 08:36:40	1	2003-02-22 10:57:14
345	5	The unusual use of coffee grounds is	as fuel	as a fertilizer	for making instant coffee				1	1	2002-11-06 08:36:40	1	2003-02-22 10:57:14
345	6	This use supplies the company with	150,000 pounds of coffee	a third of its power needs	two-thirds of its power needs				2	1	2002-11-06 08:36:40	1	2003-02-22 10:57:14
346	1	A chefs art is	painting	sewing	cooking				3	1	2002-11-06 08:36:40	1	2003-02-22 11:00:40
346	2	The chefs in the story went to monasteries to find	food	safety	work				2	1	2002-11-06 08:36:40	1	2003-02-26 13:39:10
346	3	At first the chefs dressed like	the other monks	chefs of today	Greek soldiers				1	1	2002-11-06 08:36:40	1	2003-02-22 11:00:40
346	4	Then the chefs asked for hats of different 	shape	color	Both A and B 				2	1	2002-11-06 08:36:40	1	2003-02-22 11:00:40
346	5	Use of the new type of hat spread through	Greece only	Europe only	the world				3	1	2002-11-06 08:36:40	1	2003-02-22 11:00:40
346	6	From the story we learn that Greek monks	wore black hats	spent much time in prayer	Both A and B				1	1	2002-11-06 08:36:41	1	2003-02-22 11:00:40
347	1	Coral islands and reefs are built in	cold fresh water	warm salt water	cold oceans				2	1	2002-11-06 08:36:41	1	2003-02-22 11:02:21
347	2	Coral polyps deposit	sandstone	granite	limestone				3	1	2002-11-06 08:36:41	1	2003-02-22 11:02:21
347	3	The reefs now in danger are in the	Pacific	Atlantic	Indian Ocean				1	1	2002-11-06 08:36:41	1	2003-02-22 11:02:21
347	4	The animals feeding on coral polyps are	five-fingered starfish	crown-of-thorns starfish	bird's-foot starfish				2	1	2002-11-06 08:36:41	1	2003-02-22 11:02:21
347	5	The author does not say that	the starfish have grown in number	divers have gone down to kill them	the divers use syringes of formalin				3	1	2002-11-06 08:36:41	1	2003-02-22 11:02:21
347	6	The end of the article mentions a danger from	the death of the polyps	man's meddling with nature	men using crowbars to hunt for shells in coral				2	1	2002-11-06 08:36:41	1	2003-02-22 11:02:21
348	1	All three men thought they were	sound sleepers	fast runners	good hunters				3	1	2002-11-06 08:36:41	1	2003-02-22 11:04:27
348	2	The man who slipped out early probably	hoped to shoot the first bear	felt too hungry to sleep	wanted to return home				1	1	2002-11-06 08:36:41	1	2003-02-22 11:04:27
121	2	One part of the sea horse that looks like it belongs on a horse is its	teeth	head	tail				2	1	2002-11-06 08:35:55	1	2004-08-23 17:35:04
121	3	The sea horse has	a long tail and a short nose	a head and no tail	big eyes and a long nose				3	1	2002-11-06 08:35:55	1	2003-02-20 16:21:26
121	4	The story says that the sea horse uses its tail to	find food	hold on to plants	help in swimming				2	1	2002-11-06 08:35:55	1	2003-02-20 16:21:27
121	5	A sea horse's covering is	like a horse's	hard	soft				2	1	2002-11-06 08:35:55	1	2003-02-20 16:21:27
122	1	At night you can't see the	sun	moon	earth				1	1	2002-11-06 08:35:55	1	2003-02-20 16:22:51
122	2	At night your place on earth	faces the sun	turns away from the sun	is not moving				2	1	2002-11-06 08:35:55	1	2003-02-20 16:22:51
122	3	In the day your place on earth	hides from the sun	is not moving	turns towards the sun				3	1	2002-11-06 08:35:56	1	2003-02-20 16:22:51
122	4	Our earth turns	during the night	during the day	all the time				3	1	2002-11-06 08:35:56	1	2003-02-20 16:22:51
122	5	One turn takes	12 hours	24 hours	48 hours				2	1	2002-11-06 08:35:56	1	2003-02-20 16:22:51
198	7	Clemente worked to build a	hospital	sports city	highway	college			2	1	2002-11-06 08:36:12	1	2003-02-20 17:25:19
199	1	The Shetland Islands are in the	Red Sea	Atlantic Ocean	Pacific Ocean	South Sea                       			2	1	2002-11-06 08:36:12	1	2003-02-12 15:46:58
